ukbench00000.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
2,115.801182,-39.5485966901,590.123006,667.12558,3.88197855789,-75.4682500015,77.6038474231,-355.167892339,-12.0554548063,696.439862,695.090866,-37.222484237,-339.488169637,16.304041452,-0.476942109697,-42.0196546845,2.81022761041,5.21673083559,-338.338471125,-41.8306510637,651.78182,531.307636,-23.2933457661,-347.496137333,14.2918793688,-68.1089465995,-20.1392110199,31.7762110987,-12.2593989627,81.2256547017,12.7560363969,-83.4467191801,35.7436742661,-325.999167117,10.4978960506,142.189312,-34.1851612809,-300.186859913,21.9802414169,-74.9303279359,36.7835881202,73.8042911404,-31.6517817517,2.0471817343,61.0682265203,16.5122066155,-71.1662161061,7.98327897582,-104.087673749,68.243518426,-26.0896409013,9.9480419203,69.2030975706,21.4676698222,10.9355366766,66.9356443167,-23.8430281052,29.2618605146,-40.5268533297,78.7356787738,-4.90525674643,-18.901804447,11.4417165558,-3.58088223036
ukbench00207.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,4080.0,0.0,4034.598,1690.324,-17.2804461348,0.0,0.0,27.4265384021,-308.947224722,1240.692,1589.41,-37.661602124,414.264333686,31.6354900079,0.0,0.0,1.83706341752,203.376384993,327.345793522,-234.957357698,1535.008,3982.0,-207.994463585,357.796344944,150.634534291,136.901529692,-16.7996507168,0.0,0.0,-10.2873998307,64.9698220414,280.489461107,174.055940846,365.797104091,-32.5291241802,4080.0,0.0,67.3616164508,174.56132961,304.792721176,82.0843247438,55.8363891679,-0.11356555504,43.9504491423,100.307246317,84.5801873432,155.693599509,65.4385329503,0.0,0.0,-12.7279220614,80.0593466277,89.5081344058,32.181502821,17.3163787537,87.0681604172,-47.0253422909,0.0,0.0,-11.0640240932,20.2002709987,18.5545592187,0.0,0.0
1,0.0,0.0,-0.337272,9.969264,-0.065798503087,0.0,0.0,0.311598697689,2.49633363599,12.017712,9.35676,3.76745763537,-2.77118225581,0.187378283631,0.0,0.0,-0.238487318304,-1.96508530664,-1.59535391713,3.84861171399,12.967488,9.61790647125e-14,2.08722576004,-1.08382862676,-1.49455197486,0.953949273217,-0.280431419081,0.0,0.0,0.129068406601,-0.229857568552,0.529617322254,0.562913334221,-3.51198456055,5.0722599916e-14,0.0,0.0,-2.96192897813e-14,-0.151628577316,-0.415558170022,-0.489109765669,0.650580991878,0.330791413092,0.0646031832598,-0.295756647084,-0.0681663898122,0.724235735854,-5.55096136843e-14,0.0,0.0,-2.26696229555e-14,-1.08060107952,-1.5306879406,-0.168873654966,-0.298876095748,0.708791212394,1.46752113371e-15,0.0,0.0,-1.22687115353e-14,0.272735444121,-2.25984222329e-14,0.0,0.0
2,0.0,0.0,0.999626,4.046988,0.195017358236,0.0,0.0,-0.923534001566,-1.83221654912,-7.623396,-8.13533,-16.5826308551,-4.2750310083,-0.555362449752,0.0,0.0,0.70684232325,-4.64265737532,-15.9630893024,-16.1789169247,3.559296,1.21588072943e-13,-5.04891353531,-16.4078401607,-15.348175552,-2.827369293,0.831158642667,0.0,0.0,-0.382540308761,-2.94551060779,-13.4471458243,-14.8173911345,-4.66583514878,6.41227193974e-14,0.0,0.0,-3.74442439966e-14,-5.17023470408,-12.6253533943,-8.39848509346,-1.04070444889,-0.980418466708,-1.93860172844,-7.69411547204,-10.9646548757,-4.12610383273,-7.01743875122e-14,0.0,0.0,-2.86585836299e-14,-0.552176346575,-6.62039191815,-3.43126119181,-2.08177472352,-2.28456820972,1.85521731974e-15,0.0,0.0,-1.55099136962e-14,-0.582120809052,-2.85685727874e-14,0.0,0.0
ukbench00208.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,4062.0,-10.5520629529,3544.544,2508.132,-195.882403959,5.35756805311,16.0827451305,-101.431654155,135.429655685,2693.698,2754.644,191.07879393,113.007472558,204.903205127,12.7279220614,-1.15987459145,255.865174559,53.6525840412,50.1092714962,165.404324717,2838.742,3661.882,118.578920497,84.5036994507,56.6336078457,106.03490448,116.501622232,-12.9343134552,-12.1923733308,38.9528993459,7.18419880997,96.4734065844,99.0244665268,17.6343717198,-162.282632921,4058.598,-13.380722574,-81.7163485395,38.649953007,77.3433397262,52.3696188873,14.3374617741,-56.2664684276,14.4075158975,61.8868434655,54.6519361609,86.5739116478,160.268994156,4.05567901621,16.746442406,181.702401134,15.22396716,44.0383884712,17.6974754722,14.9830564282,41.0468903822,89.6898560975,15.133499331,2.17675693248,18.082993153,25.615293133,-42.9513620446,-9.79127528555,-10.3023233981
1,3.20596882375e-14,2.66566565494e-14,1.949184,7.821552,2.28741734236,1.22687115353e-14,-6.25453490199e-15,-0.88133420858,-3.74601107641,5.810328,4.148784,-4.99641320959,-3.07013298793,-1.93917878747,-2.26696229555e-14,-3.14436703177e-14,-2.3322304974,-2.09736098707,0.0114634972394,-4.4829388851,1.837512,-1.061448,-4.3679071856,-1.01682604238,-0.0865087484809,0.0175475618819,-1.29571784089,-2.96192897813e-14,-1.78114084646e-14,0.365060582177,1.50041925426,1.42215012889,0.714159587566,0.253388477173,-0.821625649968,-0.337272,-0.28043141908,0.295386864421,1.4090372325,0.247261099245,1.64204998257,-1.27169072189,0.454995598753,-0.323049464096,0.00474833602881,1.05083869832,1.42215012889,-0.283980617091,-0.129068406601,0.065798503087,1.2099841534,-0.0272453878529,-1.85456482119,0.447217647657,-0.405392864278,-0.611733898139,-1.326502681,0.238487318304,0.330791413092,0.135783567811,-1.00232466237,-1.12712407802,0.311598697689,0.187378283631
2,4.05293576478e-14,3.36989292903e-14,11.020128,38.407884,4.86963613344,1.55099136962e-14,-7.90688543461e-15,2.61214862065,-1.24389640945,41.569326,40.894828,-1.96711746763,-1.24630979384,-4.12827817548,-2.86585836299e-14,-3.97505974051e-14,-4.96503794534,-1.22992981403,-2.62041245238,-2.71659104812,36.546954,14.344134,-1.86712268381,-2.60290783077,-2.34255921749,-4.01115372595,-2.75842728824,-3.74442439966e-14,-2.25169046725e-14,-1.08198738561,-1.29382552412,-2.23547707653,-2.5160424669,0.320329759262,5.90023742629,0.999626,0.831158642668,2.78228882759,0.497916790154,-2.71241918622,-1.84174666304,-0.516238419527,0.968630851579,-0.316081787544,-1.08541037679,-3.3813898963,-2.23547707653,-5.32412503589,0.382540308761,-0.195017358236,-7.5453653422,0.823074614551,-2.89021848503,-0.62568821741,-1.98174392265,-0.773344449243,-2.56910526276,-0.70684232325,-0.980418466708,-1.91754238435,-1.99409169487,2.0115224901,-0.923534001566,-0.555362449752
ukbench00209.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,4080.0,0.0,3380.708,1565.864,-258.448049533,0.0,0.0,124.364320213,-267.866663035,1338.304,1699.824,-85.9594680867,367.980750632,49.1118989384,0.0,0.0,45.3000888299,222.208373918,388.12671227,-192.531787539,2039.856,3371.098,-257.99156284,209.613942513,74.1638849924,287.255058789,64.1421606489,0.0,0.0,88.7844811324,32.7887194794,296.136319961,113.396398957,122.636684521,5.89805313647,4080.0,0.0,382.583552844,166.009184689,223.010165078,11.8918818156,134.550157593,83.4050395497,51.2979479333,142.085258765,-4.64497135165,131.954610651,19.0162031208,0.0,0.0,-10.5684179516,58.3481538289,119.989434868,-0.246097508058,53.3665179275,153.527621703,-28.9072438363,0.0,0.0,2.40116496874,90.3901191431,10.292081318,0.0,0.0
1,0.0,0.0,30.056688,160.252704,7.1688866815,0.0,0.0,-13.7307089369,-19.0664772709,182.564544,183.963264,-26.845051078,-44.8938474464,-3.71404858106,0.0,0.0,2.36732562116,11.4834916434,-30.7391738613,-3.10961576822,181.689216,70.444728,-2.14412252622,-33.2421539603,20.4069119901,-3.28617977062,-0.510342975341,0.0,0.0,-3.51051269201,4.12903480642,-16.2713755632,-2.90697205851,-33.0753448797,-4.11383472837,0.0,0.0,-37.9781012738,-15.2754744801,-10.123347973,5.09953032424,-14.6202650427,-5.05472862214,-6.08394565889,-15.6262067221,10.1536298216,-6.62500222688,0.244708926507,0.0,0.0,1.17488902964,8.18379528334,-10.4972360957,-0.985530703407,-4.60456558298,-5.7092145887,3.35216659795,0.0,0.0,2.69902055634,-2.48976161761,-0.153054576399,0.0,0.0
2,0.0,0.0,-21.894804,-105.427032,-1.56782161671,0.0,0.0,11.1737225654,27.4836063129,-107.166752,-122.510512,28.8100309286,28.9739208442,-1.1080271858,0.0,0.0,-3.05726950656,-15.5494471714,18.2425393259,19.8602010851,-135.367328,-46.414874,21.3216901735,25.0334398984,-14.8870495381,-2.13766865234,-0.257556349694,0.0,0.0,1.20638726632,-3.66139059857,6.65500618182,-4.11673926182,30.1556765065,1.45470115541,0.0,0.0,25.1427299651,6.30824999575,0.310566955151,-2.87745376611,9.30954218063,1.42343267931,3.34872539198,10.0721979834,-4.52330590157,7.75812387316,-0.224118980469,0.0,0.0,0.476942109697,-8.08505171637,3.70130799948,0.206031257559,-1.01556641218,-2.10281983834,-1.47187624526,0.0,0.0,-1.78683880294,-5.24130555075,-0.499987540348,0.0,0.0
ukbench00210.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,4080.0,0.0,4080.0,3456.738,0.0,0.0,0.0,0.0,169.114658072,2804.466,2925.116,70.8773637743,107.192879043,0.0,0.0,0.0,0.0,0.820817674605,145.622831507,87.3052778531,3493.942,4080.0,144.281733675,104.022780291,49.3296232337,30.3674078248,0.0,0.0,0.0,0.0,4.20953424347,112.804744803,74.401336159,44.1356983271,0.0,4080.0,0.0,0.0,-20.0258417083,108.300474607,48.1007161841,34.8713633581,0.0,4.58072845222,49.0014589553,43.5154373852,29.4368553008,0.0,0.0,0.0,0.0,-7.34667601168,48.0644857294,4.14739226418,8.49830347341,7.45768282898,0.0,0.0,0.0,0.0,-13.9060064416,0.0,0.0,0.0
1,0.0,0.0,0.0,-29.744232,0.0,0.0,0.0,0.0,9.30009863862,-61.174824,-52.517424,-3.11385469967,7.35612587662,0.0,0.0,0.0,0.0,-0.825840461166,11.5562332143,-0.855922970944,-21.399288,0.0,2.1753956875,5.08025707791,5.68183164063,-1.17488902964,0.0,0.0,0.0,0.0,-1.753786736,4.97313856063,5.60624483465,1.23493129352,0.0,0.0,0.0,0.0,0.807872020643,5.9183140529,3.00013433041,2.31688594026,0.0,2.86889219731,2.62324567908,3.4044740327,0.945175492276,0.0,0.0,0.0,0.0,0.945436411779,1.73925079983,0.0557238011438,1.57821257906,0.511525290374,0.0,0.0,0.0,0.0,0.0888335570769,0.0,0.0,0.0
2,0.0,0.0,0.0,26.567806,0.0,0.0,0.0,0.0,-8.22387338549,58.133742,57.670292,-0.220610678203,-6.28388793929,0.0,0.0,0.0,0.0,1.1104798736,-6.24398663006,-0.283980074831,21.431354,0.0,-3.7018157624,-7.29784697669,-3.08133853024,-0.476942109697,0.0,0.0,0.0,0.0,0.937512989779,-6.82138133636,-3.82148785704,-1.07372355389,0.0,0.0,0.0,0.0,-0.066686036693,-7.64317376639,-3.0656104896,-0.438896837669,0.0,-1.80157894118,-2.23442793415,-4.90825859248,-0.821792430027,0.0,0.0,0.0,0.0,-1.24679815306,-1.94087980826,0.809578821802,-2.38430651512,-0.44475085826,0.0,0.0,0.0,0.0,0.282872894214,0.0,0.0,0.0
ukbench00211.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,4080.0,0.0,4080.0,2564.456,0.0,0.0,0.0,0.0,385.17536286,1106.934,1251.072,172.058327013,156.618778482,0.0,0.0,0.0,0.0,26.6004982247,286.679541507,20.3084566897,3347.312,4080.0,-91.6176810439,345.26327511,151.581133653,143.483279611,0.0,0.0,0.0,0.0,67.0784833457,247.222915479,4.43958704777,-51.0553593277,0.0,4080.0,0.0,0.0,-131.445134038,270.920892144,106.211876509,118.900146455,0.0,30.0853425381,118.099283611,7.80003398392,264.217519858,0.0,0.0,0.0,0.0,178.951576935,131.294753179,24.4833369143,-8.1761298656,195.605545412,0.0,0.0,0.0,0.0,61.0062980553,0.0,0.0,0.0
1,0.0,0.0,0.0,78.702816,0.0,0.0,0.0,0.0,-19.3381852791,195.745224,208.075392,-9.70306294084,-6.12168520594,0.0,0.0,0.0,0.0,0.618376248232,-27.251702875,1.38040457397,50.020032,0.0,5.94784296641,-27.4809798894,-10.8056566744,-7.54385637633,0.0,0.0,0.0,0.0,-5.45570120684,-15.8031747076,-1.58990886273,1.22989555728,0.0,0.0,0.0,0.0,10.7099434321,-23.5855184022,-8.41044430167,-6.14599989139,0.0,-2.70808101426,-10.9229643464,-2.19909603739,-19.8048164331,0.0,0.0,0.0,0.0,-12.9981049205,-12.0996854194,-4.2893928202,-0.68911303313,-14.2968805801,0.0,0.0,0.0,0.0,-4.33746357385,0.0,0.0,0.0
2,0.0,0.0,0.0,-31.697128,0.0,0.0,0.0,0.0,8.02136104751,-76.243942,-79.194336,3.75690956203,3.2527569137,0.0,0.0,0.0,0.0,0.960804546587,13.5228086848,-0.626265410102,-19.473456,0.0,-2.83232449044,12.6872536861,3.77371316866,2.56318571427,0.0,0.0,0.0,0.0,0.793167174309,7.24689839829,-1.45354037878,-1.13493592694,0.0,0.0,0.0,0.0,-4.87767304092,10.5169264358,4.65485110219,2.95719743131,0.0,0.72921761892,4.51934337302,0.0171367213825,7.2297567157,0.0,0.0,0.0,0.0,6.30894392961,4.34920316608,0.848929168986,0.713320360207,7.05132714247,0.0,0.0,0.0,0.0,1.81373237321,0.0,0.0,0.0
ukbench00212.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,4080.0,0.0,3782.826,1406.768,261.886229373,0.0,0.0,-173.102604406,547.375395438,897.896,995.896,191.658557812,356.239949406,69.5494819192,0.0,0.0,13.3119922626,139.589088629,389.847187013,197.811622719,969.526,2857.726,34.581755651,445.02656361,160.52530475,264.86522967,-58.2773342962,0.0,0.0,64.6799708099,49.1623702266,286.601692123,157.593236578,370.966684656,-0.54870658445,4080.0,0.0,-90.5387334134,-1.2496711271,326.123304337,109.856792989,37.402199495,-40.7877100205,-12.0096453934,151.79691149,100.197853593,282.866754105,38.820620532,0.0,0.0,315.39366604,4.4843127406,177.841685062,40.3250687594,35.0214192382,158.63627131,105.07573658,0.0,0.0,151.234356665,3.23150822542,-16.9816441126,0.0,0.0
1,0.0,0.0,0.662136,17.614848,-0.649413242425,0.0,0.0,0.611733898139,-2.31693673153,28.258656,28.258656,-2.03093658793,-5.29925506336,-0.550545963212,0.0,0.0,0.468200855668,-0.660034045885,-4.9409096424,-0.980204655517,29.595336,10.306536,0.280431419081,-5.84013077542,-0.226394809208,-0.229713537363,-0.367863051811,0.0,0.0,0.253388477172,-1.58941598724,-2.12006452192,-0.830977382292,-4.78772977299,-0.348930875578,0.0,0.0,1.4348578862,-0.065798503087,-4.4698425812,1.26175484613,-1.11327189361,-0.129176325458,1.95376121483,-0.248149518298,-0.555241335442,-4.00164172553,0.77747079635,0.0,0.0,-4.00164172553,-0.330791413092,-2.41906137321,0.793928061794,-0.194974828546,-2.34820318713,0.286245562845,0.0,0.0,-0.852474409744,-0.187378283631,1.08307479732,0.0,0.0
2,0.0,0.0,0.837062,6.582416,-0.820978088385,0.0,0.0,0.773344449243,-2.04447980845,8.630152,8.630152,-1.38180267894,-0.883720139694,-0.695991616613,0.0,0.0,0.591892216474,0.957627582308,-0.430705449714,0.159440378323,7.467962,3.047362,-0.831158642668,-0.79574113687,-0.564403584594,-1.29873453972,-0.465046730392,0.0,0.0,0.320329759262,-0.309594871441,0.34485032033,0.135167026054,-1.32847099795,-1.83971277845,0.0,0.0,-0.594940410584,0.195017358236,-0.609033899063,0.19649097967,-0.542006872852,-0.163302695127,0.163837765767,0.551667335653,0.0903157193606,-0.0171416825895,-0.202809217148,0.0,0.0,-0.0171416825896,0.980418466708,-0.32960677103,0.211428315904,0.0317146631082,0.531716681037,-0.430375977981,0.0,0.0,1.01151300439,0.555362449752,1.09100746054,0.0,0.0
ukbench00213.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,4080.0,0.0,4049.63,2050.326,-24.6999333671,0.0,0.0,-10.0913621115,165.097181373,1637.724,1695.246,92.5048314165,114.766868206,7.4962829964,0.0,0.0,21.4748329446,15.1797323022,170.110787784,90.8195824799,3110.894,4043.63,-185.281801906,178.093616084,69.183032339,231.788188659,27.434697761,0.0,0.0,24.3627032723,146.43094552,146.673745408,79.4303943344,-88.1233022608,-29.6887510409,4080.0,0.0,-12.3874627057,-51.8809812144,157.403383706,54.5775884066,181.5684547,14.0985882862,45.6657917499,61.3094869606,42.1721607357,205.280169646,8.6668249285,0.0,0.0,25.7174736318,210.878973926,68.1684939099,5.55307092507,1.8859673733,221.04253318,33.3194094434,0.0,0.0,29.9059804674,98.0727413429,17.4320096843,0.0,0.0
1,0.0,0.0,1.33668,113.744136,1.11140880137,0.0,0.0,0.511525290374,-7.02730052383,167.099664,165.113256,-6.26997588512,-7.61524393551,-0.260773331633,0.0,0.0,-0.945175492276,-1.40995718816,-13.1080021644,-4.97301640124,66.047784,1.33668,14.7512489375,-14.1263044091,-5.38807571265,-11.0860710271,-1.31099606861,0.0,0.0,-1.23493129352,-8.79657951704,-10.1408955349,-4.10488037792,6.28198668184,1.11140880137,0.0,0.0,0.511525290374,5.74902483422,-10.6090963905,-4.80217487221,-10.3749670279,-0.742619619073,-5.33078620123,-7.59301512031,-3.4739126934,-13.6831101857,-0.260773331633,0.0,0.0,-0.945175492276,-15.4899751428,-5.13461603052,-0.22818818648,-2.29676658938,-16.8963021966,-1.31099606861,0.0,0.0,-1.23493129352,-6.6524375094,-0.742619619073,0.0,0.0
2,0.0,0.0,-1.16219,-51.568438,-0.966325668722,0.0,0.0,-0.44475085826,-0.504369983308,-72.529212,-75.040398,1.56267277405,3.13415361341,0.226732021344,0.0,0.0,0.821792430027,-0.669207565811,7.3692470906,-0.544761015637,-30.583422,-1.16219,-8.78161313578,7.17333843034,3.55843954724,5.14351311113,1.13985884503,0.0,0.0,1.07372355389,5.18054787169,4.3217206811,3.27336902755,-4.0639550938,-0.966325668722,0.0,0.0,-0.44475085826,-1.92522136254,3.72982846463,2.5731873502,4.51793173835,0.645678169113,2.30068933159,3.4043581007,1.97331664218,6.90204807796,0.226732021344,0.0,0.0,0.821792430027,7.81505165166,3.8773234453,0.145086123882,1.74874242338,7.62390708731,1.13985884503,0.0,0.0,1.07372355389,2.93614715778,0.645678169113,0.0,0.0
ukbench00214.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,4080.0,0.0,4080.0,2853.518,0.0,0.0,0.0,0.0,119.664626167,1905.228,2004.922,85.8186862121,106.726294284,0.0,0.0,0.0,0.0,26.2082193305,133.774841893,12.7057275769,2851.028,4080.0,200.848078414,159.867458502,56.4870632138,70.8563421156,0.0,0.0,0.0,0.0,15.931788517,117.424980511,56.3567556814,66.5203723415,0.0,4080.0,0.0,0.0,33.5049111789,142.573940291,32.4449062281,35.5483409519,0.0,2.07150534835,59.093652082,56.6855999853,82.2704597775,0.0,0.0,0.0,0.0,8.40085214954,51.7130492252,16.6568750418,-0.0479386872968,29.9652102202,0.0,0.0,0.0,0.0,-3.31342833336,0.0,0.0,0.0
1,0.0,0.0,0.0,-17.776152,0.0,0.0,0.0,0.0,1.9279936447,-25.508592,-20.824008,2.65902437609,0.934796093067,0.0,0.0,0.0,0.0,0.0481144248832,0.805727686467,0.388993371265,-14.115792,0.0,3.8049741856,3.52226358946,-0.399683729908,0.715461954913,0.0,0.0,0.0,0.0,0.0321490308828,2.36732562116,0.317503057799,-1.9060598805,0.0,0.0,0.0,0.0,0.496738694999,0.945175492276,-0.553886389171,0.387205219802,0.0,0.38350178016,0.698803917491,-0.297369176494,-0.936401711335,0.0,0.0,0.0,0.0,-0.112382870112,1.09390876683,0.28575327248,0.995643164593,0.292235570911,0.0,0.0,0.0,0.0,-0.307556139828,0.0,0.0,0.0
2,0.0,0.0,0.0,30.289666,0.0,0.0,0.0,0.0,-5.71429758497,47.608436,42.122614,-3.99789678821,-2.7706020047,0.0,0.0,0.0,0.0,-0.142604278115,-2.38806169594,-1.69908361159,30.639036,0.0,-6.20392234758,-2.68017696886,-2.10730352834,-2.12052696975,0.0,0.0,0.0,0.0,-0.0952851323119,-3.05726950656,0.614306554433,-3.1813567998,0.0,0.0,0.0,0.0,0.309305808692,-0.821792430027,-0.557943167334,-1.14762092628,0.0,-1.13664446054,-2.07115492785,-1.4463714246,-1.18378443295,0.0,0.0,0.0,0.0,-0.857319116017,-0.0281782644536,-0.0745409316484,-0.205197912518,-1.49371913887,0.0,0.0,0.0,0.0,-0.0976249375765,0.0,0.0,0.0
ukbench00215.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,4080.0,0.0,4080.0,3245.214,0.0,0.0,0.0,0.0,185.512168897,2910.59,2986.512,104.478323006,13.594811312,0.0,0.0,0.0,0.0,-3.8255472229,106.337579137,137.006733542,3404.996,4080.0,150.077969597,75.8953444825,58.3991653194,112.530387372,0.0,0.0,0.0,0.0,2.98718103798,24.769950545,36.1081018996,-14.1092254272,0.0,4080.0,0.0,0.0,-45.7560941308,42.9779501605,4.021248569,-6.31845466788,0.0,-17.8910319731,56.8273545694,-21.1780787004,96.3927964114,0.0,0.0,0.0,0.0,5.06430883477,58.659044843,14.1574491995,3.46984437923,11.7100041778,0.0,0.0,0.0,0.0,4.78219065042,0.0,0.0,0.0
1,0.0,0.0,0.0,60.227304,0.0,0.0,0.0,0.0,-12.3931354394,68.47524,66.263232,-0.275426303527,1.93393843364,0.0,0.0,0.0,0.0,3.33555598407,-1.36190770095,-8.30633705323,64.862256,0.0,-14.2959220275,-6.55239734414,-5.41434554351,-4.44352123837,0.0,0.0,0.0,0.0,3.70590885618,3.57730977457,-2.21303394961,2.06239104342,0.0,0.0,0.0,0.0,3.03449973337,2.87939538153,-13.1900999884,-10.7734325223,0.0,0.137345251388,-11.4353561712,-4.21162053485,-9.69901602201,0.0,0.0,0.0,0.0,-4.50565161912,0.246683778679,4.13392509701,1.58358751332,-4.16256555243,0.0,0.0,0.0,0.0,-0.20504606336,0.0,0.0,0.0
2,0.0,0.0,0.0,6.264418,0.0,0.0,0.0,0.0,-1.61423069824,99.39933,72.360944,-16.9317067185,-2.33409375987,0.0,0.0,0.0,0.0,-2.41755613491,-10.2269685945,-6.65001675796,12.123852,0.0,2.15008174249,-0.64354644274,-1.07224334736,-6.62576448799,0.0,0.0,0.0,0.0,-4.59880797649,-10.6026348488,3.32399554416,6.55959921802,0.0,0.0,0.0,0.0,6.53074140156,-12.493261605,22.3153216318,9.09674983887,0.0,-1.14341402669,9.80344756739,24.1973905285,10.9303434865,0.0,0.0,0.0,0.0,11.2455493988,-18.132477203,-3.18280246085,-10.5669856342,-3.62513069989,0.0,0.0,0.0,0.0,-0.847925433411,0.0,0.0,0.0
ukbench00216.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,4080.0,0.0,4072.0,3025.54,6.69722081226,0.0,0.0,-3.69551813005,342.501207927,2876.448,2987.508,204.104556677,65.2814656019,0.974127244371,0.0,0.0,0.0,-42.9058437265,180.732712426,148.589722579,3258.756,4038.292,195.914400569,116.159973821,40.1940251297,90.3427907915,0.650891015304,0.0,0.0,-1.53073372946,-25.4435807584,78.5765339526,69.4626638043,20.4943303491,32.8102895118,4080.0,0.0,-13.0116069532,-55.0169016167,108.682312268,-3.97072300326,18.1345453999,1.33216004663,-25.4935348093,23.3162592889,23.1415724943,77.6148687302,-4.31878167036,0.0,0.0,11.9981878632,13.9439841541,54.4318774425,-0.209338109389,17.9841023031,9.18176059054,-12.2111708334,0.0,0.0,9.54093394256,-6.66327756558,-5.45772973998,0.0,0.0
1,0.0,0.0,6.4119376475e-14,81.47544,-4.4468065014e-14,0.0,0.0,0.0,-27.0835053329,130.595328,114.205488,-24.1508222181,-5.48060088612,3.76982052196e-14,0.0,0.0,-4.53392459109e-14,10.7507073286,-22.6875205347,-18.0490415865,84.173616,4.347312,-18.471961,-19.7342986106,-5.04305180643,-7.0844293016,2.51891354157e-14,0.0,0.0,0.0,-1.87260942778,-9.2220413854,-7.4812230815,-7.64312248865,-3.53850904358,0.0,0.0,1.62213651332,7.28405345447,-9.45175492276,1.77911195987,-3.3518906411,-8.84524808473e-15,-0.123640301011,-1.08166724654,-1.30170849243,-7.0844293016,0.261166191951,0.0,0.0,-1.18366281058,-3.54570525314,-5.63222037562,0.936538642667,-0.455940305182,0.106229923493,1.03498444718,0.0,0.0,-0.423270802694,0.0713445995288,0.02562547241,0.0,0.0
2,0.0,0.0,8.10587152955e-14,-56.71202,-5.62158339627e-14,0.0,0.0,0.0,19.0718726164,-98.713424,-80.931204,15.7607766504,4.38287321838,4.76574828397e-14,0.0,0.0,-5.73171672597e-14,-10.3357810759,16.8451292507,14.0337281192,-64.709028,-4.486196,10.6891925195,18.6217590945,2.49454605823,5.16065479372,3.18437119705e-14,0.0,0.0,0.0,0.71885543817,9.51665884,9.44600198098,8.64960417308,3.85881751845,0.0,0.0,-2.22134448017,-5.28137910586,8.21792430027,0.691450313912,1.99140353486,-1.11820246178e-14,0.446630401397,0.511796033611,2.49642064801,5.16065479372,0.190118552583,0.0,0.0,1.52863475328,2.18960302617,3.20947762408,-1.76868949109,-0.442884986288,-3.08509896166,-2.42330294623,0.0,0.0,2.32585114644,3.27822151775,-1.39450402122,0.0,0.0
ukbench00217.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
